"Name","Link"
"Yukino Sanada","https://www.animecharactersdatabase.com/characters.php?id=85240"
"Anju Chitose","https://www.animecharactersdatabase.com/characters.php?id=20954"
"Shio","https://www.animecharactersdatabase.com/characters.php?id=85536"
"Midora","https://www.animecharactersdatabase.com/characters.php?id=21469"
"Tammy Vance","https://www.animecharactersdatabase.com/characters.php?id=86092"
"Kaguya Tsukikage","https://www.animecharactersdatabase.com/characters.php?id=21689"
"Alice Solari","https://www.animecharactersdatabase.com/characters.php?id=86378"
"Detective Sonia Al...","https://www.animecharactersdatabase.com/characters.php?id=87513"
"Botan Kiriya","https://www.animecharactersdatabase.com/characters.php?id=22349"
"MG4","https://www.animecharactersdatabase.com/characters.php?id=87719"
"PPQ","https://www.animecharactersdatabase.com/characters.php?id=132200"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Jennifer Satou","https://www.animecharactersdatabase.com/characters.php?id=23873"
"Naga","https://www.animecharactersdatabase.com/characters.php?id=89797"
"Mio Akagi","https://www.animecharactersdatabase.com/characters.php?id=88453"
"Yuuki Amagase","https://www.animecharactersdatabase.com/characters.php?id=26975"
"Hitoka Mazane","https://www.animecharactersdatabase.com/characters.php?id=89222"
"Souryuu","https://www.animecharactersdatabase.com/characters.php?id=89904"
"Nanami Kiryuu","https://www.animecharactersdatabase.com/characters.php?id=24710"
"Fumiruiru","https://www.animecharactersdatabase.com/characters.php?id=105893"
"Megumi Imai","https://www.animecharactersdatabase.com/characters.php?id=27888"
"Iori Takamura","https://www.animecharactersdatabase.com/characters.php?id=90158"
"Nanaka Kotegawa","https://www.animecharactersdatabase.com/characters.php?id=99176"
"Shuko Suzuhara","https://www.animecharactersdatabase.com/characters.php?id=15676"
"Tomomi Nabeta","https://www.animecharactersdatabase.com/characters.php?id=91331"
"Donna","https://www.animecharactersdatabase.com/characters.php?id=107372"
"Melodi","https://www.animecharactersdatabase.com/characters.php?id=38157"
"Emiko Suguri","https://www.animecharactersdatabase.com/characters.php?id=91992"
"Hotori","https://www.animecharactersdatabase.com/characters.php?id=92424"
"Ririko Kagome (Mon...","https://www.animecharactersdatabase.com/characters.php?id=60864"
"Vicky","https://www.animecharactersdatabase.com/characters.php?id=93334"
"Maria Wong","https://www.animecharactersdatabase.com/characters.php?id=28518"
"Roana","https://www.animecharactersdatabase.com/characters.php?id=94325"
"Nejiru Gaou ","https://www.animecharactersdatabase.com/characters.php?id=62028"
"Aether","https://www.animecharactersdatabase.com/characters.php?id=132273"
"Lima","https://www.animecharactersdatabase.com/characters.php?id=94688"
"Tatra","https://www.animecharactersdatabase.com/characters.php?id=26329"
"Inaba","https://www.animecharactersdatabase.com/characters.php?id=94839"
"Biten Son","https://www.animecharactersdatabase.com/characters.php?id=132908"
"Youko Aoi","https://www.animecharactersdatabase.com/characters.php?id=95737"
"Alina","https://www.animecharactersdatabase.com/characters.php?id=96437"
"Tesuta","https://www.animecharactersdatabase.com/characters.php?id=97266"
"Rika Shizaki","https://www.animecharactersdatabase.com/characters.php?id=97648"
"Miya Koshiro","https://www.animecharactersdatabase.com/characters.php?id=37055"
"Suzune Shioyama","https://www.animecharactersdatabase.com/characters.php?id=98209"
"Tsubaki Suzakuin","https://www.animecharactersdatabase.com/characters.php?id=98475"
"Quna","https://www.animecharactersdatabase.com/characters.php?id=99773"
"Wakana Shindou","https://www.animecharactersdatabase.com/characters.php?id=98884"
"Nina","https://www.animecharactersdatabase.com/characters.php?id=42283"
"Haqua du Lot Hermi...","https://www.animecharactersdatabase.com/characters.php?id=23485"
"Lady Ophelia","https://www.animecharactersdatabase.com/characters.php?id=52436"
"Saber-Toothed Tiger","https://www.animecharactersdatabase.com/characters.php?id=118099"
"Momoko","https://www.animecharactersdatabase.com/characters.php?id=101495"
"Yoriko Matsumoto","https://www.animecharactersdatabase.com/characters.php?id=61759"
"Tanomi Tayori","https://www.animecharactersdatabase.com/characters.php?id=101809"
"Mel Anna","https://www.animecharactersdatabase.com/characters.php?id=100067"
"Hanako","https://www.animecharactersdatabase.com/characters.php?id=102007"
"Yaya Shiobara","https://www.animecharactersdatabase.com/characters.php?id=102862"
"Tomoe Katsuragi","https://www.animecharactersdatabase.com/characters.php?id=24767"
"Ruvyrias","https://www.animecharactersdatabase.com/characters.php?id=103225"
"Ryouko Uchida","https://www.animecharactersdatabase.com/characters.php?id=61884"
"Nino","https://www.animecharactersdatabase.com/characters.php?id=26656"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Ayano Nakakouji","https://www.animecharactersdatabase.com/characters.php?id=26816"
"Ai Himuro","https://www.animecharactersdatabase.com/characters.php?id=27258"
"Akane Uchimura","https://www.animecharactersdatabase.com/characters.php?id=112040"
"Yumi Kusaka","https://www.animecharactersdatabase.com/characters.php?id=37148"
"Kalia","https://www.animecharactersdatabase.com/characters.php?id=28834"
"Succubus","https://www.animecharactersdatabase.com/characters.php?id=106861"
"Yuuhi","https://www.animecharactersdatabase.com/characters.php?id=29058"
"Saori Asamiya","https://www.animecharactersdatabase.com/characters.php?id=106971"
"Misaki","https://www.animecharactersdatabase.com/characters.php?id=29752"
"Niya Amachi","https://www.animecharactersdatabase.com/characters.php?id=131959"
"Lilia Bradley","https://www.animecharactersdatabase.com/characters.php?id=107749"
"Kaori","https://www.animecharactersdatabase.com/characters.php?id=107093"
"Anzu","https://www.animecharactersdatabase.com/characters.php?id=108390"
"Yui","https://www.animecharactersdatabase.com/characters.php?id=108766"
"Arisa Haruno","https://www.animecharactersdatabase.com/characters.php?id=31115"
"Shuri Maeda","https://www.animecharactersdatabase.com/characters.php?id=109016"
"Kasumi Nonomura","https://www.animecharactersdatabase.com/characters.php?id=31357"
"Kaie Tanya","https://www.animecharactersdatabase.com/characters.php?id=109278"
"Lily Steinem","https://www.animecharactersdatabase.com/characters.php?id=113527"
"Witch Bunny","https://www.animecharactersdatabase.com/characters.php?id=109896"
"Kei Tachikawa","https://www.animecharactersdatabase.com/characters.php?id=32145"
"Uriah","https://www.animecharactersdatabase.com/characters.php?id=111947"
"Addie","https://www.animecharactersdatabase.com/characters.php?id=57634"
"Sylphy","https://www.animecharactersdatabase.com/characters.php?id=33714"
"Matia","https://www.animecharactersdatabase.com/characters.php?id=112224"
"Mikan Unshuuehime","https://www.animecharactersdatabase.com/characters.php?id=112536"
"Misato Asao","https://www.animecharactersdatabase.com/characters.php?id=45923"
"Hibari","https://www.animecharactersdatabase.com/characters.php?id=113048"
"Miakis","https://www.animecharactersdatabase.com/characters.php?id=27524"
"Dark Awakened Hillo","https://www.animecharactersdatabase.com/characters.php?id=113454"
"Slavyana","https://www.animecharactersdatabase.com/characters.php?id=114660"
"Kurumi Atarashi","https://www.animecharactersdatabase.com/characters.php?id=51597"
"Marina Hasegawa","https://www.animecharactersdatabase.com/characters.php?id=115123"
"Hiro","https://www.animecharactersdatabase.com/characters.php?id=115593"
"Mila","https://www.animecharactersdatabase.com/characters.php?id=115940"
"Leona Kaname Burns","https://www.animecharactersdatabase.com/characters.php?id=64994"
"Rachel","https://www.animecharactersdatabase.com/characters.php?id=116480"
"Octavia Márquez","https://www.animecharactersdatabase.com/characters.php?id=116954"
"Ayaka Sajyou","https://www.animecharactersdatabase.com/characters.php?id=41993"
"Goddess Elena","https://www.animecharactersdatabase.com/characters.php?id=119017"
"Tamamo","https://www.animecharactersdatabase.com/characters.php?id=118042"
"Kozue Kira","https://www.animecharactersdatabase.com/characters.php?id=43234"
"May","https://www.animecharactersdatabase.com/characters.php?id=118719"
"Kayo Yuuki","https://www.animecharactersdatabase.com/characters.php?id=43548"
"Kana Miyama","https://www.animecharactersdatabase.com/characters.php?id=43917"
"Guinevere","https://www.animecharactersdatabase.com/characters.php?id=120312"
"Kanna","https://www.animecharactersdatabase.com/characters.php?id=120168"
"Annarose","https://www.animecharactersdatabase.com/characters.php?id=44585"
"Raphael","https://www.animecharactersdatabase.com/characters.php?id=125219"
"Bello","https://www.animecharactersdatabase.com/characters.php?id=121062"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Sarasa Ford","https://www.animecharactersdatabase.com/characters.php?id=121611"
"Aoba Karabayashi","https://www.animecharactersdatabase.com/characters.php?id=122207"
"Grace Lin","https://www.animecharactersdatabase.com/characters.php?id=46210"
"Nia","https://www.animecharactersdatabase.com/characters.php?id=122816"
"Occu","https://www.animecharactersdatabase.com/characters.php?id=123309"
"Rie Kawai","https://www.animecharactersdatabase.com/characters.php?id=123585"
"Rena Fukami","https://www.animecharactersdatabase.com/characters.php?id=90388"
"Kasumi Nishina","https://www.animecharactersdatabase.com/characters.php?id=47239"
"Lilith","https://www.animecharactersdatabase.com/characters.php?id=48105"
"Yukino Fujikura","https://www.animecharactersdatabase.com/characters.php?id=49045"
"Hakka","https://www.animecharactersdatabase.com/characters.php?id=124642"
"Shalimar","https://www.animecharactersdatabase.com/characters.php?id=125805"
"Rikei Hiromatsu","https://www.animecharactersdatabase.com/characters.php?id=67395"
"Bronya","https://www.animecharactersdatabase.com/characters.php?id=125998"
"Kumiko Nagasawa","https://www.animecharactersdatabase.com/characters.php?id=51104"
"Queen Daphne Bloom","https://www.animecharactersdatabase.com/characters.php?id=126355"
"Sexy Silvia","https://www.animecharactersdatabase.com/characters.php?id=51782"
"Francesca","https://www.animecharactersdatabase.com/characters.php?id=127127"
"Tsubaki Aihara","https://www.animecharactersdatabase.com/characters.php?id=127459"
"Kanako Izuka","https://www.animecharactersdatabase.com/characters.php?id=52625"
"Eos","https://www.animecharactersdatabase.com/characters.php?id=132483"
"Genpaku Ko","https://www.animecharactersdatabase.com/characters.php?id=61862"
"Ayame","https://www.animecharactersdatabase.com/characters.php?id=129003"
"The Queen of Hearts","https://www.animecharactersdatabase.com/characters.php?id=42011"
"Juri Kuwashima","https://www.animecharactersdatabase.com/characters.php?id=54101"
"Motoko Kusanagi","https://www.animecharactersdatabase.com/characters.php?id=11070"
"Lupinus","https://www.animecharactersdatabase.com/characters.php?id=130188"
"Kumi Aoi","https://www.animecharactersdatabase.com/characters.php?id=493"
"Kameda Onyakusho D...","https://www.animecharactersdatabase.com/characters.php?id=130737"
"Lisa Kirisaki","https://www.animecharactersdatabase.com/characters.php?id=55195"
"Tiki","https://www.animecharactersdatabase.com/characters.php?id=25992"
"Satsuki Kirishima","https://www.animecharactersdatabase.com/characters.php?id=904"
"Karane Inda","https://www.animecharactersdatabase.com/characters.php?id=131300"
"Kirara Karasuma","https://www.animecharactersdatabase.com/characters.php?id=56360"
"Kiriko Kamisato","https://www.animecharactersdatabase.com/characters.php?id=131575"
"Kasumi Tsukishima","https://www.animecharactersdatabase.com/characters.php?id=1312"
"Sayuri","https://www.animecharactersdatabase.com/characters.php?id=73683"
"Sumi Sumiki","https://www.animecharactersdatabase.com/characters.php?id=132429"
